title,type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters
Simba: The King of the Beasts,MOVIE,1928,87,0.0,6.6,48.0,0.6,7.0,US,1,documentation,51
Law of the Jungle,MOVIE,1942,61,0.0,5.0,200.0,2.573,5.1,US,1,romance,3
The Feud of the Trail,MOVIE,1937,56,0.0,5.8,61.0,0.955,4.0,US,1,western,4
Wagon Trail,MOVIE,1935,55,0.0,5.8,75.0,1.241,6.0,US,1,drama,0
Bulldog Courage,MOVIE,1935,60,0.0,4.9,120.0,0.989,4.5,US,1,western,4
All-American Co-Ed,MOVIE,1941,53,0.0,5.0,365.0,1.94,3.2,US,1,comedy,5
Corsair,MOVIE,1931,75,0.0,5.6,248.0,1.289,4.4,US,1,action,22
Appointment in Tokyo,MOVIE,1945,56,0.0,6.6,179.0,1.051,5.7,US,1,documentation,51
Daughter of the Tong,MOVIE,1939,56,0.0,4.6,179.0,0.745,6.0,US,1,crime,2
Captured in Chinatown,MOVIE,1935,54,0.0,5.2,78.0,1.271,4.3,US,1,thriller,1
Beyond Bengal,MOVIE,1934,62,0.0,5.2,58.0,0.6,4.0,US,1,action,22
Big Town Scandal,MOVIE,1948,60,0.0,5.4,85.0,0.84,5.0,US,1,crime,2
Up in the Air,MOVIE,1940,62,0.0,5.8,316.0,1.888,5.7,US,1,comedy,5
Frontier Outlaws,MOVIE,1944,58,0.0,6.4,115.0,1.083,7.0,US,1,western,4
Flaming Lead,MOVIE,1939,57,0.0,6.8,51.0,1.96,4.0,US,1,western,4
Song of Arizona,MOVIE,1946,68,0.0,5.4,159.0,1.605,4.6,US,1,western,4
Roarin' Lead,MOVIE,1936,61,0.0,6.2,84.0,0.924,4.0,US,1,western,4
Sitting on the Moon,MOVIE,1936,66,0.0,5.9,184.0,1.042,6.0,US,1,comedy,5
Heading For Heaven,MOVIE,1947,65,0.0,5.3,143.0,2.121,5.1,US,1,comedy,5
Uptown New York,MOVIE,1932,80,0.0,6.4,141.0,0.84,5.7,US,1,drama,0
The Last Alarm,MOVIE,1940,61,0.0,5.7,202.0,0.6,4.7,US,1,drama,0
Swing Hostess,MOVIE,1944,76,0.0,5.9,191.0,0.651,5.0,US,1,drama,0
Here's Flash Casey,MOVIE,1938,58,0.0,5.6,87.0,0.901,6.0,US,1,comedy,5
Prison Shadows,MOVIE,1936,65,0.0,4.6,152.0,1.562,4.3,US,1,drama,0
Custer's Last Stand,MOVIE,1936,328,0.0,4.7,235.0,0.945,4.0,US,1,western,4
Blonde Comet,MOVIE,1941,67,0.0,5.1,99.0,0.6,5.0,US,1,sport,-1
King of the Sierras,MOVIE,1938,56,0.0,4.8,45.0,0.84,4.3,US,1,western,4
Shed No Tears,MOVIE,1948,70,0.0,6.3,352.0,2.24,4.9,US,1,drama,0
We're in the Legion Now,MOVIE,1936,56,0.0,4.9,85.0,0.665,4.0,US,1,comedy,5
Branded a Coward,MOVIE,1935,58,0.0,5.7,117.0,0.952,6.0,US,1,western,4
Zis Boom Bah,MOVIE,1941,61,0.0,4.7,135.0,1.831,7.1,US,1,comedy,5
A Lawman Is Born,MOVIE,1937,58,0.0,5.8,86.0,1.4,3.0,US,1,western,4
Man of Courage,MOVIE,1943,66,0.0,4.8,62.0,2.422,4.8,US,1,crime,2
Riders of the Desert,MOVIE,1932,50,0.0,5.8,44.0,0.871,4.0,US,1,western,4
Gangsters of the Frontier,MOVIE,1944,56,0.0,5.5,104.0,2.878,3.6,US,1,western,4
Mr. Reckless,MOVIE,1948,66,0.0,5.3,103.0,1.4,4.0,US,1,drama,0
Criminals Within,MOVIE,1941,70,0.0,5.3,92.0,1.627,7.0,US,1,crime,2
"Cosmo Jones, Crime Smasher",MOVIE,1943,62,0.0,4.9,165.0,0.775,4.2,US,1,drama,0
Murder at Midnight,MOVIE,1931,69,0.0,5.4,401.0,1.687,5.7,US,1,thriller,1
The Trail Beyond,MOVIE,1934,55,0.0,5.4,876.0,6.038,4.5,US,1,action,22
Arizona Bound,MOVIE,1941,57,0.0,5.7,160.0,2.062,5.0,US,1,western,4
Trigger Pals,MOVIE,1939,54,0.0,5.3,54.0,0.786,4.3,US,1,western,4
Step on It,MOVIE,1936,57,0.0,5.0,67.0,1.371,4.5,US,1,drama,0
Cheers of the Crowd,MOVIE,1935,60,0.0,5.7,34.0,1.881,7.0,US,1,drama,0
Love Takes Flight,MOVIE,1937,71,0.0,6.5,51.0,0.84,3.0,US,1,drama,0
Great God Gold,MOVIE,1935,83,0.0,5.8,66.0,1.4,9.0,US,1,drama,0
Timber Queen,MOVIE,1944,66,0.0,5.9,102.0,1.336,5.5,US,1,drama,0
The Big Sombrero,MOVIE,1949,82,0.0,5.4,145.0,1.046,5.0,US,1,western,4
The Red Blood of Courage,MOVIE,1935,55,0.0,5.2,97.0,0.6,5.0,US,1,western,4
Man from Texas,MOVIE,1948,71,0.0,5.7,107.0,0.963,6.0,US,1,western,4
The Dude Ranger,MOVIE,1934,65,0.0,6.1,132.0,1.4,5.7,US,1,western,4
Hi-De-Ho,MOVIE,1947,72,0.0,5.7,286.0,0.815,5.8,US,1,music,-1
The Oklahoma Cyclone,MOVIE,1930,66,0.0,3.8,143.0,0.984,4.3,US,1,western,4
Arizona Whirlwind,MOVIE,1944,59,0.0,6.0,148.0,0.921,5.0,US,1,western,4
Attack: The Battle for New Britain,MOVIE,1944,54,0.0,6.3,95.0,1.241,6.0,US,1,war,-1
Frontier Days,MOVIE,1934,61,0.0,4.5,97.0,0.869,4.0,US,1,western,4
Captain Calamity,MOVIE,1936,60,0.0,4.2,145.0,0.657,4.0,US,1,action,22
Aces and Eights,MOVIE,1936,62,0.0,5.4,192.0,1.017,6.0,US,1,western,4
Grand Canyon Trail,MOVIE,1948,67,0.0,5.5,152.0,1.446,6.0,US,1,western,4
Lawless Land,MOVIE,1937,55,0.0,5.7,68.0,0.949,5.0,US,1,western,4
Young Frankenstein,MOVIE,1974,106,0.0,8.0,155494.0,15.804,7.9,US,1,comedy,5
I Love Lucy,SHOW,1951,30,9.0,8.5,25944.0,17.088,8.1,US,1,comedy,8
Carrie,MOVIE,1976,98,0.0,7.4,182210.0,26.325,7.3,US,1,horror,9
Raging Bull,MOVIE,1980,129,0.0,8.2,345658.0,18.124,8.0,US,1,drama,0
The Conversation,MOVIE,1974,113,0.0,7.8,109635.0,14.48,7.6,US,1,drama,0
Funny Girl,MOVIE,1968,149,0.0,7.3,22488.0,7.479,7.3,US,1,comedy,5
Three Days of the Condor,MOVIE,1975,117,0.0,7.4,54624.0,13.807,7.3,US,1,thriller,1
The Apartment,MOVIE,1960,125,0.0,8.3,177960.0,15.544,8.2,US,1,romance,3
Harold and Maude,MOVIE,1971,91,0.0,7.9,76554.0,11.998,7.7,US,1,drama,0
Invasion of the Body Snatchers,MOVIE,1978,116,0.0,7.4,58966.0,17.197,7.2,US,1,horror,9
The Warriors,MOVIE,1979,93,0.0,7.6,101090.0,19.259,7.7,US,1,thriller,1
Marathon Man,MOVIE,1976,125,0.0,7.4,62705.0,8.696,7.3,US,1,thriller,1
The Last Waltz,MOVIE,1978,117,0.0,8.1,17719.0,8.587,7.7,US,1,music,-1
Mister Rogers' Neighborhood,SHOW,1968,29,31.0,8.7,8675.0,8.747,4.7,US,1,fantasy,-1
Paper Moon,MOVIE,1973,102,0.0,8.1,46814.0,10.02,7.9,US,1,crime,2
To Catch a Thief,MOVIE,1955,107,0.0,7.4,71761.0,9.763,7.4,US,1,crime,2
Days of Heaven,MOVIE,1978,94,0.0,7.8,57346.0,8.771,7.5,US,1,drama,0
The Poseidon Adventure,MOVIE,1972,117,0.0,7.1,44621.0,15.041,7.2,US,1,thriller,1
"It's a Mad, Mad, Mad, Mad World",MOVIE,1963,163,0.0,7.5,41309.0,14.916,7.0,US,1,crime,2
The Greatest Story Ever Told,MOVIE,1965,260,0.0,6.5,10390.0,14.737,6.4,US,1,drama,0
Escape From Alcatraz,MOVIE,1979,113,0.0,7.6,131274.0,41.57,7.5,US,1,thriller,1
Ordinary People,MOVIE,1980,124,0.0,7.7,51389.0,11.959,7.5,US,1,drama,0
Paths of Glory,MOVIE,1957,88,0.0,8.4,193108.0,15.314,8.3,US,1,drama,0
The Quiet Man,MOVIE,1952,129,0.0,7.7,38221.0,10.372,7.4,US,1,romance,3
Lupin the Third,SHOW,1971,23,6.0,7.9,2116.0,45.829,8.0,JP,1,scifi,-1
Barbarella,MOVIE,1968,98,0.0,5.8,34566.0,13.281,6.0,IT,2,action,-1
Charade,MOVIE,1963,113,0.0,7.9,75778.0,13.51,7.7,US,1,thriller,1
Dark Shadows,SHOW,1966,24,12.0,8.1,4694.0,25.263,6.7,US,1,scifi,-1
Charlotte's Web,MOVIE,1973,97,0.0,6.9,20402.0,11.073,6.7,US,1,drama,0
Funny Face,MOVIE,1957,103,0.0,7.0,29826.0,15.951,7.0,US,1,romance,3
NOVA,SHOW,1974,57,49.0,8.7,2725.0,71.043,7.1,US,1,documentation,-1
Sanford and Son,SHOW,1972,30,6.0,7.9,9354.0,10.412,7.5,US,1,comedy,8
California Split,MOVIE,1974,108,0.0,7.2,6912.0,5.677,6.6,US,1,drama,0
The Thomas Crown Affair,MOVIE,1968,102,0.0,6.9,24776.0,15.45,6.9,US,1,thriller,1
Maniac,MOVIE,1980,87,0.0,6.4,17153.0,7.029,6.4,US,1,horror,9
Eyes of Laura Mars,MOVIE,1978,104,0.0,6.1,10342.0,8.527,5.8,US,1,thriller,1
The Way of the Dragon,MOVIE,1972,90,0.0,7.2,36517.0,14.094,7.4,HK,1,crime,-1
The Jeffersons,SHOW,1975,25,11.0,7.5,9250.0,11.114,7.3,US,1,comedy,8
Fritz the Cat,MOVIE,1972,78,0.0,6.2,12630.0,8.358,6.1,US,1,comedy,5
The Town That Dreaded Sundown,MOVIE,1976,86,0.0,6.0,8301.0,6.769,5.9,US,1,thriller,1
The War of the Worlds,MOVIE,1953,85,0.0,7.0,35207.0,14.407,6.8,US,1,scifi,17
Blue Hawaii,MOVIE,1961,97,0.0,6.0,6182.0,8.857,5.9,US,1,comedy,5
Carnival of Souls,MOVIE,1962,78,0.0,7.1,24065.0,6.605,7.0,US,1,horror,9
Heaven Can Wait,MOVIE,1978,101,0.0,6.9,20957.0,8.656,6.6,US,1,fantasy,19
The Mechanic,MOVIE,1972,100,0.0,6.8,13897.0,8.649,6.8,US,1,thriller,1
Fist of Fury,MOVIE,1972,107,0.0,7.2,29920.0,15.077,7.3,HK,1,thriller,-1
The Eagle Has Landed,MOVIE,1976,112,0.0,6.9,21695.0,10.352,6.6,GB,1,thriller,35
1900,MOVIE,1976,246,0.0,7.7,25282.0,7.706,7.9,FR,3,drama,12
The Last Man on Earth,MOVIE,1964,89,0.0,6.7,19331.0,10.997,6.7,US,2,horror,9
When a Stranger Calls,MOVIE,1979,97,0.0,6.4,12070.0,7.929,6.2,US,1,thriller,1
Guys and Dolls,MOVIE,1955,150,0.0,7.1,17508.0,7.71,6.7,US,1,crime,2
A Fistful of Dynamite,MOVIE,1971,157,0.0,7.6,34186.0,8.774,7.8,ES,2,western,-1
Capricorn One,MOVIE,1977,123,0.0,6.8,22430.0,10.205,6.8,GB,2,thriller,35
The Big Country,MOVIE,1958,165,0.0,7.9,17860.0,12.531,7.6,US,1,drama,0
X: The Man with the X-Ray Eyes,MOVIE,1963,79,0.0,6.6,7039.0,8.427,6.5,US,1,horror,9
Piranha,MOVIE,1978,94,0.0,5.9,21459.0,39.684,5.9,US,1,horror,9
Semi-Tough,MOVIE,1977,108,0.0,5.9,3069.0,3.951,5.5,US,1,romance,3
The Little Shop of Horrors,MOVIE,1960,70,0.0,6.2,17933.0,6.376,6.2,US,1,horror,9
Gardeners' World,SHOW,1968,54,22.0,8.3,243.0,10.063,8.5,GB,1,documentation,-1
Little Big Man,MOVIE,1970,139,0.0,7.6,35050.0,9.815,7.6,US,1,western,4
Exodus,MOVIE,1960,208,0.0,6.7,9830.0,7.432,6.7,IL,2,action,-1
The 36th Chamber of Shaolin,MOVIE,1978,115,0.0,7.7,16167.0,8.916,7.5,HK,1,action,141
Diff'rent Strokes,SHOW,1978,25,8.0,6.6,11238.0,1.597,7.1,US,1,drama,24
Futureworld,MOVIE,1976,104,0.0,5.7,10670.0,11.496,6.0,US,1,thriller,1
The Dogs of War,MOVIE,1980,118,0.0,6.3,8401.0,8.729,5.6,GB,1,thriller,35
Belladonna of Sadness,MOVIE,1973,86,0.0,7.3,5853.0,14.2,7.5,JP,1,animation,-1
The Train,MOVIE,1964,133,0.0,7.8,16178.0,10.311,7.5,US,3,thriller,-1
The Longest Yard,MOVIE,1974,118,0.0,7.1,18648.0,9.723,6.8,US,1,crime,2
Battle of Britain,MOVIE,1969,132,0.0,6.9,22389.0,9.004,6.8,GB,1,action,-1
Thunderbolt and Lightfoot,MOVIE,1974,115,0.0,7.0,25038.0,11.355,6.7,US,1,crime,2
Rowan & Martin's Laugh-In,SHOW,1968,56,6.0,8.0,3090.0,7.815,7.2,US,1,comedy,8
The Gumby Show,SHOW,1955,13,2.0,7.0,1493.0,4.508,5.2,US,1,comedy,8
10 Rillington Place,MOVIE,1971,106,0.0,7.5,8668.0,7.531,7.2,GB,1,crime,-1
Coffy,MOVIE,1973,90,0.0,6.8,11229.0,7.395,6.8,US,1,thriller,1
The Last Tycoon,MOVIE,1976,123,0.0,6.3,8760.0,7.564,6.4,US,1,drama,0
The Danny Thomas Show,SHOW,1953,30,11.0,7.1,1073.0,7.891,6.3,US,1,comedy,8
House on Haunted Hill,MOVIE,1959,75,0.0,6.8,26748.0,10.581,6.8,US,1,horror,9
King Kong,MOVIE,1976,134,0.0,5.9,32259.0,20.724,6.2,US,1,fantasy,19
Messiah of Evil,MOVIE,1973,90,0.0,6.4,4234.0,4.456,6.4,US,1,horror,9
Investigation of a Citizen Above Suspicion,MOVIE,1970,111,0.0,8.0,11130.0,8.996,8.2,IT,1,drama,139
Route 66,SHOW,1960,51,4.0,7.8,1697.0,7.797,6.2,US,1,drama,-1
Barabbas,MOVIE,1961,137,0.0,6.9,6359.0,11.912,7.0,US,2,drama,0
The Endless Summer,MOVIE,1966,95,0.0,7.6,5582.0,5.435,7.3,US,1,documentation,51
Trilogy of Terror,MOVIE,1975,72,0.0,6.5,7295.0,6.851,6.3,US,1,horror,9
Beat the Devil,MOVIE,1953,89,0.0,6.4,9130.0,7.103,6.4,IT,3,comedy,-1
The Shootist,MOVIE,1976,100,0.0,7.6,24207.0,10.583,7.2,US,1,western,4
The Pajama Game,MOVIE,1957,101,0.0,6.7,3639.0,3.28,6.7,US,1,comedy,5
The Lucy Show,SHOW,1962,30,6.0,7.2,2797.0,8.858,7.5,US,1,comedy,8
Foxy Brown,MOVIE,1974,94,0.0,6.5,10327.0,8.153,6.3,US,1,crime,2
Jabberwocky,MOVIE,1977,105,0.0,6.2,14629.0,9.622,6.1,GB,1,fantasy,-1
Planet of the Vampires,MOVIE,1965,88,0.0,6.2,5983.0,6.12,6.6,GB,5,scifi,-1
The Earthling,MOVIE,1980,97,0.0,6.9,1615.0,2.952,6.7,AU,2,action,-1
The King of Marvin Gardens,MOVIE,1972,103,0.0,6.5,5464.0,5.532,6.0,US,1,drama,0
Downhill Racer,MOVIE,1969,102,0.0,6.3,4816.0,8.553,6.0,US,1,drama,0
The Donna Reed Show,SHOW,1958,30,8.0,7.4,1616.0,21.518,6.3,US,1,comedy,8
Prophecy,MOVIE,1979,102,0.0,5.5,5122.0,6.357,5.7,US,1,horror,9
Damn Yankees,MOVIE,1958,111,0.0,7.0,3003.0,3.093,6.7,US,1,fantasy,19
Cockfighter,MOVIE,1974,83,0.0,7.0,2280.0,2.515,6.2,US,1,drama,0
My Name Is Nobody,MOVIE,1973,117,0.0,7.3,26763.0,9.26,7.3,FR,3,comedy,-1
Boxcar Bertha,MOVIE,1972,88,0.0,6.0,9488.0,7.271,5.9,US,1,drama,0
Fat City,MOVIE,1972,100,0.0,7.2,9018.0,6.207,7.1,US,1,drama,0
The Hospital,MOVIE,1971,103,0.0,7.1,6439.0,4.81,6.7,US,1,comedy,5
To All a Goodnight,MOVIE,1980,87,0.0,4.6,1722.0,4.059,4.5,US,1,horror,9
Fear and Desire,MOVIE,1953,62,0.0,5.4,11619.0,9.166,5.5,US,1,drama,0
The Man with the Golden Arm,MOVIE,1955,119,0.0,7.3,11120.0,7.926,7.2,US,1,drama,0
McLintock!,MOVIE,1963,127,0.0,7.1,14773.0,13.737,6.6,US,1,western,4
Where the Red Fern Grows,MOVIE,1974,97,0.0,6.9,3388.0,4.255,6.8,US,1,family,38
Deranged,MOVIE,1974,83,0.0,6.4,5027.0,6.751,5.9,CA,2,horror,-1
The World of Suzie Wong,MOVIE,1960,126,0.0,6.9,2412.0,2.81,6.7,GB,2,drama,34
The Wild Geese,MOVIE,1978,134,0.0,6.7,12895.0,11.167,6.9,CH,2,action,-1
The Ladies Man,MOVIE,1961,95,0.0,6.3,4092.0,6.205,6.4,US,1,comedy,5
The Haunted Palace,MOVIE,1963,87,0.0,6.7,6869.0,7.216,6.6,US,1,horror,9
Watermelon Man,MOVIE,1970,100,0.0,6.6,2418.0,2.968,6.2,US,1,drama,0
The Hitch-Hiker,MOVIE,1953,71,0.0,6.9,8806.0,6.337,6.8,US,1,thriller,1
Letter to Loretta,SHOW,1953,30,8.0,7.7,253.0,2.477,6.0,US,1,drama,-1
Across 110th Street,MOVIE,1972,102,0.0,7.0,6131.0,6.554,7.0,US,1,drama,0
Lost Horizon,MOVIE,1973,150,0.0,5.2,2581.0,9.01,5.4,US,1,fantasy,19
The Secret Invasion,MOVIE,1964,95,0.0,5.9,1125.0,3.863,5.6,US,1,drama,0
The Angel Levine,MOVIE,1970,106,0.0,6.0,726.0,1.639,7.0,US,1,drama,0
The Little Girl Who Lives Down the Lane,MOVIE,1976,91,0.0,7.0,15210.0,7.706,7.1,CA,2,thriller,-1
Hondo,MOVIE,1953,83,0.0,7.0,10867.0,9.367,6.6,US,1,western,4
Blacula,MOVIE,1972,93,0.0,5.7,6688.0,6.148,5.6,US,1,fantasy,19
Aparajito,MOVIE,1956,110,0.0,8.3,13727.0,8.416,8.0,IN,1,drama,7
The Shooting,MOVIE,1966,78,0.0,6.5,5400.0,5.588,6.5,US,1,western,4
"Race for Your Life, Charlie Brown",MOVIE,1977,76,0.0,7.2,3550.0,5.05,6.8,US,1,comedy,5
Harry in Your Pocket,MOVIE,1973,103,0.0,6.3,1278.0,2.352,5.7,US,1,comedy,5
The Owl and the Pussycat,MOVIE,1970,95,0.0,6.4,3929.0,3.448,6.3,US,1,comedy,5
Lifeguard,MOVIE,1976,96,0.0,6.6,1472.0,4.628,6.1,US,1,comedy,5
Black Sunday,MOVIE,1977,143,0.0,6.8,7938.0,7.995,6.8,US,1,thriller,1
Dementia 13,MOVIE,1963,75,0.0,5.7,8055.0,6.145,5.6,US,2,horror,9
Five Fingers of Death,MOVIE,1972,104,0.0,7.1,3382.0,7.258,6.6,HK,1,action,141
Cinderella,MOVIE,1965,84,0.0,7.6,2766.0,4.637,6.5,US,1,fantasy,19
200 Motels,MOVIE,1971,98,0.0,5.6,2176.0,3.572,5.5,US,1,fantasy,19
The Unforgiven,MOVIE,1960,116,0.0,6.6,8281.0,9.548,6.4,US,1,western,4
Mr. Majestyk,MOVIE,1974,103,0.0,6.7,8615.0,5.8,6.9,US,1,thriller,1
Gator,MOVIE,1976,115,0.0,5.8,4385.0,6.211,5.3,US,1,crime,2
The Count of Monte-Cristo,MOVIE,1975,103,0.0,6.9,4834.0,18.022,6.7,GB,2,drama,34
Rituals,MOVIE,1977,99,0.0,6.3,2395.0,4.551,6.1,CA,2,thriller,112
The Bat,MOVIE,1959,80,0.0,6.0,5160.0,5.879,6.1,US,1,thriller,1
The Cheap Detective,MOVIE,1978,92,0.0,6.4,4811.0,6.631,6.4,US,1,thriller,1
The Group,MOVIE,1966,150,0.0,6.6,1833.0,4.332,5.5,US,1,drama,0
Willard,MOVIE,1971,95,0.0,6.2,4452.0,5.389,6.1,US,1,horror,9
Emmet Otter's Jug-Band Christmas,MOVIE,1977,53,0.0,8.2,3952.0,3.841,7.3,CA,2,comedy,-1
A Bucket of Blood,MOVIE,1959,66,0.0,6.7,6847.0,7.168,6.5,US,1,horror,9
Black Fist,MOVIE,1977,93,0.0,5.0,446.0,2.212,5.0,US,1,drama,0
The Valachi Papers,MOVIE,1972,125,0.0,6.4,3674.0,4.881,6.5,IT,2,crime,-1
The Satanic Rites of Dracula,MOVIE,1973,87,0.0,5.5,5983.0,6.824,5.6,GB,1,horror,140
Indiscretion of an American Wife,MOVIE,1953,63,0.0,6.2,2831.0,5.193,5.9,IT,2,drama,139
How to Murder Your Wife,MOVIE,1965,118,0.0,6.5,6329.0,6.606,6.4,US,1,comedy,5
Avanti!,MOVIE,1972,140,0.0,7.2,10397.0,9.048,7.0,US,2,comedy,5
The Incredible Melting Man,MOVIE,1977,84,0.0,4.1,4551.0,4.313,4.4,US,1,horror,9
Eegah,MOVIE,1962,90,0.0,2.2,5857.0,3.82,2.7,US,1,horror,9
The Story of Adele H.,MOVIE,1975,96,0.0,7.2,8159.0,9.255,6.9,FR,1,drama,12
The Shout,MOVIE,1978,86,0.0,6.6,4316.0,6.924,6.1,GB,1,horror,140
Fun in Acapulco,MOVIE,1963,93,0.0,5.8,3251.0,7.356,5.9,US,1,romance,3
The Terror,MOVIE,1963,81,0.0,5.0,7618.0,6.282,5.2,US,1,thriller,1
Here's Lucy,SHOW,1968,30,6.0,6.8,1584.0,7.342,7.3,US,1,comedy,8
Invasion of the Bee Girls,MOVIE,1973,85,0.0,4.9,2781.0,6.455,4.4,US,1,horror,9
New Year's Evil,MOVIE,1980,86,0.0,4.8,3112.0,5.12,4.6,US,1,horror,9
Nicholas and Alexandra,MOVIE,1971,189,0.0,7.2,4953.0,4.487,7.0,GB,1,drama,34
The Hunter,MOVIE,1980,93,0.0,6.2,5982.0,10.443,5.9,US,1,thriller,1
Night Tide,MOVIE,1963,84,0.0,6.4,3296.0,5.45,6.4,US,1,fantasy,19
The Brain That Wouldn't Die,MOVIE,1962,82,0.0,4.4,6938.0,5.648,4.6,US,1,horror,9
Suddenly,MOVIE,1954,77,0.0,6.8,6593.0,5.402,6.3,US,1,thriller,1
They Call Me Mister Tibbs!,MOVIE,1970,108,0.0,6.1,3777.0,4.544,5.8,US,1,thriller,1
Attack,MOVIE,1956,107,0.0,7.4,5213.0,5.352,6.7,US,1,drama,0
Born to Win,MOVIE,1971,88,0.0,5.6,1798.0,3.344,5.3,US,1,comedy,5
Royal Wedding,MOVIE,1951,93,0.0,6.7,5422.0,5.311,6.5,US,1,romance,3
Salt of the Earth,MOVIE,1954,94,0.0,7.4,3539.0,3.582,7.2,US,1,drama,0
Cromwell,MOVIE,1970,139,0.0,6.9,6033.0,6.127,6.5,GB,1,drama,34
Cul-de-sac,MOVIE,1966,113,0.0,7.0,12833.0,7.732,6.8,GB,1,comedy,11
The Comedy of Terrors,MOVIE,1964,84,0.0,6.6,5909.0,6.679,6.6,US,1,horror,9
The Naked Kiss,MOVIE,1964,93,0.0,7.2,7793.0,7.211,7.1,US,1,drama,0
Thunder Road,MOVIE,1958,92,0.0,6.6,3640.0,3.197,6.2,US,1,thriller,1
The Front,MOVIE,1976,95,0.0,7.3,8940.0,7.948,7.0,US,1,comedy,5
Never on Sunday,MOVIE,1960,91,0.0,7.3,5705.0,3.322,6.9,GR,2,romance,-1
Flower Drum Song,MOVIE,1961,133,0.0,6.9,3068.0,3.342,6.2,US,1,music,-1
The Killer Shrews,MOVIE,1959,69,0.0,4.0,5008.0,5.115,4.3,US,1,horror,9
The Duchess of Duke Street,SHOW,1976,52,2.0,8.3,1375.0,3.741,8.2,GB,1,drama,65
Kansas City Confidential,MOVIE,1952,99,0.0,7.3,7082.0,5.873,7.1,US,1,thriller,1
Road to Bali,MOVIE,1953,91,0.0,6.4,4825.0,5.643,6.3,US,1,comedy,5
The Trip,MOVIE,1967,85,0.0,6.0,4925.0,6.701,5.8,US,1,drama,0
Small Change,MOVIE,1976,104,0.0,7.6,5890.0,6.222,7.2,FR,1,drama,12
Khartoum,MOVIE,1966,134,0.0,6.8,7385.0,6.78,6.3,GB,1,war,-1
Chariots of the Gods,MOVIE,1970,92,0.0,6.2,1528.0,1.9,6.4,DE,1,thriller,-1
The Big Brawl,MOVIE,1980,95,0.0,5.7,5331.0,10.186,6.1,HK,3,comedy,-1
Thank God It's Friday,MOVIE,1978,89,0.0,5.4,2760.0,3.711,5.1,US,1,romance,3
The Bigamist,MOVIE,1953,80,0.0,6.8,3830.0,4.372,6.7,US,1,drama,0
Gas-s-s-s !,MOVIE,1970,79,0.0,4.2,1497.0,3.425,4.5,US,1,drama,0
Inside Moves,MOVIE,1980,113,0.0,7.1,1884.0,3.148,7.2,US,1,drama,0
QB VII,SHOW,1974,153,1.0,7.7,786.0,1.924,8.5,US,1,drama,24
Bobbie Jo and the Outlaw,MOVIE,1976,89,0.0,5.3,1093.0,4.157,4.1,US,1,action,22
Alexander the Great,MOVIE,1956,136,0.0,5.8,3668.0,8.31,5.8,US,2,war,-1
"Easy Come, Easy Go",MOVIE,1967,95,0.0,5.2,1577.0,2.537,5.9,US,1,comedy,5
Windows,MOVIE,1980,96,0.0,4.7,781.0,4.354,4.9,US,1,thriller,1
Private Property,MOVIE,1960,79,0.0,6.8,912.0,1.933,6.2,US,1,thriller,1
Daughters of Satan,MOVIE,1972,90,0.0,4.4,1001.0,1.582,4.8,PH,2,horror,-1
